user_id,full_name,version,insurance_company
cec104bd-e84c-45e1-9b8a-cba763adb506,Steffi Corter,8.3,"Chattem, Inc."
0841e32d-135e-49a0-9f7d-38c616000a8f,Maegan Ballintyne,0.46,Jubilant HollisterStier LLC
208dd3a4-9ab1-47f9-87c5-9836c021efdb,Carmelina Skippen,0.75,"GRISI Hnos, S.A DE C.V"
413f7485-1b0b-48ab-8461-a9329d6caf66,Dareen Hinder,0.44,"Allermed Laboratories, Inc."
13941fd7-692b-4c8d-a4bf-0dc006cbe67a,Wildon Arkle,1.3,REMEDYREPACK INC.
3717bc69-2813-4b73-9761-a378ccbe2764,Miof mela Galton,5.0,Medicis Pharmaceutical Corp
54759587-a270-4b50-b98f-92ac278375f6,Deeyn Dunthorne,0.94,"Global Pharmaceuticals, Division of Impax Laboratories, Inc."
f42bd047-9d7a-4ce4-9bf5-d2c875770523,Adel Surgood,0.6.3,St Marys Medical Park Pharmacy
99645a40-1e32-40f5-bce9-ad390eb36b5a,Alicia Kelshaw,0.27,Mylan Pharmaceuticals Inc.
205fdf77-d6ca-4562-9e4e-674a8e708c6b,Percival Budleigh,6.4.3,Polygen Pharmaceuticals LLC
b2772548-262a-4eb5-9b40-ea193078ec9f,Mimi Dilleway,5.02,Herbalife International of America Inc.
ebb06833-ee0f-41f0-ab2e-80b1426470b9,Mandel Basler,0.8.4,"Glenmark Generics, Inc. USA"
5accb0ae-fd63-46e1-91e7-197faffdb1df,Jessie Sirman,6.2,BCM Cosmetique SAS
b61d0b91-6946-4bed-a793-5fc9e06455e2,Moises Ratter,0.56,Food Lion
5c08582b-80d9-4beb-a7e4-0513276c3a91,Xenos Bingham,1.3,"Silarx Pharmaceuticals, Inc"
92c55ef1-340d-4f71-961c-7eec52850740,Lars Lawly,1.22,Select Brand
d5797a6f-b95b-4357-8e9e-c79af37e0fdb,Tore Nicklinson,6.5.2,Novartis Pharmaceuticals Corporation
9c42a354-2f65-477f-b0f0-fcf5534c3f09,Ange Archibold,6.7.9,"ASSURED / DOLLAR TREE (Greenbrier International, Inc.)"
6935d042-d138-48a9-9e7e-40e824a3d99e,Roana Tebbutt,4.0.6,Neutrogena Corporation
68ae6959-03dd-4311-8169-3739e1d3a3e7,Tabbitha Chumley,0.96,Ventura Corporation Ltd.
840a8c14-9bb3-4fc4-8be0-c5aed496634b,Andre Boyen,0.7.2,"Nelco Laboratories, Inc."
b0d496a5-bfa3-4dd4-a083-b64a8ae45bea,Jonah Filipponi,0.68,"Humco Holding Group, Inc."
60975649-1334-4d96-b213-a181394b3220,Odella McFadzean,2.5.4,Legacy Pharmaceutical Packaging
2675c9ef-875e-4663-85b3-610aafd65429,Alfredo Stocky,5.9.3,"Carver Korea Co.,Ltd"
02dd8eac-db94-41ba-b84f-2415642a4486,Trula Gussie,8.9.8,ETHEX Corporation
6f3e6b2b-252d-4579-96fb-2682ead826fd,Suzann Allett,9.36,Western Family Foods Inc
6acbb7e0-5f07-4397-9575-50b2c7bf392b,Martelle Clixby,0.85,Virtus Pharmaceuticals LLC
61d8fb82-b7b3-416a-93fb-8c83d63628c0,Tandie Moukes,0.78,"Acella Pharmaceuticals, LLC"
d0f86b47-f894-46d9-a165-a8c0d0d11af7,Aura Blomefield,2.9.6,"SHISEIDO CO., LTD."
dc9536c1-05ba-4164-8ef1-bae63632988a,Marlo Ferraraccio,2.6,Medi-Physics Inc.
3f578191-0213-45ed-ba8e-a51091ccbe9d,Leonidas Richemond,1.0.4,"Nelco Laboratories, Inc."
5291543a-071f-4ce3-8f0e-9c39ca86c6ed,Elva Itzkovici,1.2,DZA Brands LLC
dca7035f-b0c2-41cc-8454-850ff6ca1989,Effie Di Bartolommeo,0.1.6,CHANEL PARUMS BEAUTE
1e3218d0-a457-47a4-b110-e584f5d9d6f0,Gabe Devine,3.50,HOMEOLAB USA INC
2162d728-356c-4249-8473-9f651d007d3b,Francyne Hensmans,3.87,"Lil' Drug Store Products, Inc."
8cae34cd-511a-4d95-a526-6c5bb542511e,Meredith Brockett,0.9.6,Walgreen Company
33b8ee57-f6dc-491f-986a-e33c468db9b8,Wilmer Minchinton,8.1,"PD-Rx Pharmaceuticals, Inc."
afa9f143-fc4a-48f0-ad98-b6d1aef45624,Wyatan Glancey,1.7,Pure Source
716cc094-5d63-460d-9a5a-2208347aa63e,Oona Anster,0.5.7,CHANEL PARFUMS BEAUTE
eaf908a7-564c-42e6-9eed-7779ee6a4e1c,Reinhard Eatock,8.8,Dillon Medical Supply
f20fa53e-79f7-479e-9a6a-84f5125db2bf,Brandie Boulde,7.8,Tris Pharma Inc
1a3c0047-b1c9-48a5-9075-506c0620605b,Brandtr Brumwell,4.4,"Deseret Biologicals, Inc."
e088df9d-83fa-41b0-8024-c844d1b05e37,Sonnie Fogel,0.5.4,"Jani-Source, LLC"
b3c7bcf7-e3b1-405f-8afd-bb64ac2904e0,Torrance Cars,0.6.6,Lowry Drug Company Inc.
8e8ac16f-55ba-4b30-b9a4-4d3f024464da,Laurena Ingram,4.9,L'Oreal USA Products Inc
5b279055-1220-4e3a-a977-9a00397d8f85,Annora Bengal,0.21,GOOD SKIN DERMACARE
52b9db5e-8100-426e-8130-49883bfd19da,Glynis Fenby,1.25,Qualitest Pharmaceuticals
40a2d2cf-b024-413d-aeb5-3d85c00cb727,Balduin McCrystal,5.28,"PD-Rx Pharmaceuticals, Inc."
723ecc04-4e05-4b4d-aa6a-908d9512335c,Ethe Reap,4.0,"AvKARE, Inc."
6afbd6cf-7b78-4233-aaa0-7ddcf28a6902,Reina Drought,8.0,Teva Pharmaceuticals USA Inc
ef4b2548-a64d-4156-a472-228b18533ae3,Almeta Cawdery,0.36,Advanced Apothecaries Inc. dba Health Depot
7514ddbc-7fc7-4f81-9841-bebe6d3a2e86,De Edie,1.2.8,REMEDYREPACK INC.
8a4461dd-abcd-479f-8969-d599ae08a0a9,Owen Firebrace,0.6.8,"ALK-Abello, Inc."
5bba95c2-f999-4b4b-931d-7e93fa6e49d9,Jewel Forte,6.6,REMEDYREPACK INC.
e2f2c388-1118-4407-ba7e-f60b4bfcf87f,Lucho Reasun,0.5.3,Rebel Distributors Corp
6b3895b5-0592-4ea5-9c19-f07e723497e0,Tally Capineer,1.5.3,Rhodes Pharmaceuticals L.P.
2b64d363-ca6b-4ccb-a8d2-d1006ea3f938,Anni Naper,0.6.8,Sagent Pharmaceuticals
dfa13160-7157-4cbf-b73d-038a83af96da,Benedetta Stair,6.5.1,REMEDYREPACK INC.
f8668b96-7121-4ad3-a342-4efce719dcdc,Elmore Rainsdon,8.5,"SJ Creations, Inc."
aeaae819-653e-4957-9758-97c8d7a2ed63,Daniella Feldstein,0.7.9,REMEDYREPACK INC.
724449ec-ead4-43fc-b711-5d03951f129b,Ermin Parminter,0.96,"Par Pharmaceutical, Inc."
9e4e4a98-efe2-4b9b-b12e-b41c0a87e02c,Katina Brockie,3.70,"NCS HealthCare of KY, Inc dba Vangard Labs"
b81f97d4-f6af-45ac-a99f-1c296a69f1be,Max Bonham,0.4.0,"H.J. Harkins Company, Inc."
bd27ea11-421f-4a2a-8c45-8aa6623c316c,Calli Sautter,3.4.4,Mylan Pharmaceuticals Inc.
51287396-f2c5-47e8-bac7-ba13a6d5a506,Bianka Leighfield,2.3.5,STAT Rx USA LLC
1ba66940-4665-439a-b157-ed8da12e9a9b,Isadore Nevison,0.62,Rebel Distributors Corp
11aed956-5ab3-42a9-ae40-40186082fa2c,Woodie Sterte,9.93,Air Source Industries Inc
5ef584cd-61f9-4507-babf-03f12d9b4c60,Abdul Scolding,8.2,Bausch & Lomb Incorporated
e529485a-b26a-4bb9-80ab-1f5f9378494d,Tore Blythin,0.73,Qualitest Pharmaceuticals
ffdcbc96-72d4-4d53-bcb1-07dfb55e5272,Eloise Brimicombe,8.14,State of Florida DOH Central Pharmacy
0dcc76c6-9b9c-4ea9-b963-ff12035224b6,Gustave Whitear,2.1.3,"SJ Creations, Inc."
ac16c34f-b7b3-43eb-a11d-86b0991afa06,Alon Glassborow,0.84,RxPak Division of McKesson Corporation
b17e6d41-9ac4-445b-9c3b-e2ad20427284,Maxie Gude,0.51,"Nelco Laboratories, Inc."
9b243393-27d3-468c-9730-4e967f9f8ea0,Udall Lazare,9.3.2,"Global Pharmaceuticals, Division of Impax Laboratories Inc."
ce9e41a8-2225-485b-957a-18237bbcc0d8,Paige Segoe,4.0.7,Neutrogena Corporation
9bee9cff-11b6-4048-aa68-bf6a67d9cd6a,Agna Francke,0.33,PRESTIGIO LTD
e3003dd1-c55e-4391-a183-612a72d3177a,Nolana Stump,5.3,Hevert Pharmaceuticals LLC
788d0a7d-58d4-46f1-adf6-95d7d531a9bb,Cointon Lockart,0.4.3,Wal-Mart Stores Inc
5a663300-adaf-4413-8be9-ea7a01cc15d2,Gwenni Huyge,4.97,"Shanghai Aquagel Bio-polymer Co., Ltd"
449b620d-570e-42ca-a280-f820f0af9ba8,Cornell Leishman,4.8,"Menper Distributors, Inc."
63dccf21-8f60-4aa9-9dd1-5416a1657680,Edsel Ruddle,0.32,Mylan Institutional LLC
ce99b5a3-6b52-4c4b-b652-e8baafe5f09e,Lia Meffan,0.62,Natures Way Holding Co.
be5a515f-2722-4dfd-b993-977cb4ba8e0b,Roxane Willcox,2.57,Macleods Pharmaceuticals Limited
75b95601-a39d-4f56-b3d0-dee69a5f3ab1,Alberta Baudrey,4.44,"Dharma Research, inc."
873c3e9c-afad-4f68-879d-53c0f3fe99cc,Whitaker Delcastel,0.83,"Columbia Cosmetics Manufacturing, Inc."
5f73247d-c111-4ea9-b4fd-9da779b87032,Windham McSweeney,0.7.5,"Menper Distributors, Inc."
012db120-cff9-4596-8838-65fa988ef3c1,Sancho Hailston,0.6.6,Cardinal Health
c4c88762-9e7d-48f6-9bc1-7ce4f46b2db4,Susanna Giffon,3.46,American Health Packaging
4c01d00a-04c0-4290-9d41-7386d213d6ed,Janina Yurasov,8.2,"E.R. Squibb & Sons, L.L.C."
8ed4aac1-a42f-4a4c-a750-bea215a56270,Mary Bazely,5.2,"American Regent, Inc."
22f8596c-a8fb-4c01-a3eb-6b83982fe15f,Julia Grzelewski,0.9.8,"OCuSOFT, Inc."
05f93e45-ae85-40b9-b962-c20f58aa57cc,Witty Hanhardt,2.5.0,"Donovan Industries, Inc."
66a94681-e4a2-4eff-9c96-cd2e383b41c5,Aimee Daintier,0.6.4,P.S.W. INC.
47675f7d-7b82-4bc1-8307-d342cb554a58,Augusta Tolhurst,8.24,"Genentech, Inc."
194f27e5-7300-473c-b471-2a663addaf74,Consuela Schurcke,7.04,Bryant Ranch Prepack
043a102c-0b39-42b7-b886-22e12f817721,Mala Ruppel,6.7.5,The Mentholatum Company
0f80c98f-96b7-48a6-9e8a-ff8b8749d882,Richardo Hardcastle,7.89,"Church Dwight Co., Inc."
352e1ec8-7faa-4be5-bc2e-556eab2be1f7,Siobhan Huburn,2.8.2,Sandoz Inc
193224c9-cce2-4169-8521-947aa1ae613d,Regan Middleweek,0.19,Topco Associates LLC
c5ad6af4-b46c-47e1-a1ed-f625543d8103,Wildon Reffe,0.19,Jubilant HollisterStier LLC
0c3a8cc6-96f6-4fc3-9499-6b7761876229,Coleen Prantl,0.73,Contract Pharmacy Services-PA
e758b0e0-f234-42e7-b5d0-d0cc197e0c76,Madelyn Tie,9.29,"Deseret Biologicals, Inc."
fc206eba-a8e7-48f4-8fac-c2b6e0827760,Hart Critchard,8.2,McKesson
6dc01433-9502-49aa-ad96-d1605a1bdf56,Beulah Barten,0.88,"Skinfix, Inc."
544227a8-87e4-4572-9c3a-952447ce67a1,Drucy Stilly,0.6.9,"Falcon Pharmaceuticals, Ltd."
2023fd79-7519-4592-b650-5ae4296e7705,Gwenneth Kelloch,0.94,H E B
cde7f8ac-bd40-4f45-a208-33070817bc93,Evelyn Perritt,0.67,"Morton Grove Pharmaceuticals, Inc."
30163173-f684-4db2-89e3-3a74239818de,Rosemary Narrie,0.60,Prasco Laboratories
797eacfa-d6c9-48ce-9929-bf2332af1738,Herb McElree,8.4,"Nelco Laboratories, Inc."
7382ee5a-6bed-4fe7-bc83-4e1994eefbd0,Micheil Clover,0.40,"Gilead Sciences, Inc."
35864d6d-a79e-493a-a2d2-b3a871861021,Carlo Bothram,1.0,REMEDYREPACK INC.
2c947e8f-81c5-4b84-a3bd-ebf2d67bf6a5,Christian MacLise,0.8.5,Cardinal Health
ef25e7eb-29da-4429-b317-499e185cee5a,Adelbert McTaggart,6.21,"Chattem, Inc."
6a052995-eb23-47e2-bc5c-c14cfc24613f,Della Beards,0.64,"Physicians Total Care, Inc."
04eb370e-5c7b-4e6d-a7fe-b87d4abf519a,Wolfie Meron,1.9.2,Tris Pharma Inc
d1f22941-a753-46a7-827c-7d3f9ddfb189,Laurie Hare,4.6.3,Wal-Mart Stores Inc
b84f5176-e29c-4fc3-bed8-67ac3d16f449,Anestassia Stockman,5.3.1,Ecolab Inc.
b9ce895a-d516-4187-9257-f4af81814aa9,Darya Heaney`,0.9.3,"Nelco Laboratories, Inc."
99222154-48a6-44ba-a429-3b6b224eac85,Randy Hanselman,7.33,REMEDYREPACK INC.
6508d439-b350-4df6-8851-85776f9e1fa7,Abrahan Geroldi,8.59,"Physicians Total Care, Inc."
d70a715d-618f-49b3-9f59-3c80e6212e9c,Maurise Oxenford,7.3,"OraPharma, Inc."
ddef0b3b-0518-4787-8dee-85b10b3a1613,Leeann Gierek,0.76,HOMEOLAB USA INC
66f3b25f-5ae1-4341-9b8e-40bd1730d2e8,Minny Andre,4.5.1,Bryant Ranch Prepack
9c644e08-3fd0-4424-9efa-e6f1398d4a6a,Anatole Lenormand,8.9,"Vivier Pharma, Inc."
fea9103c-72ed-4c05-bb84-86bc1879c00d,Markos Erwin,0.4.9,Barr Laboratories Inc.
48228064-6859-4c4d-89bc-e697950fef55,Nicola Palffrey,6.6.1,MWI/VetOne
efbcf9b9-24d8-4643-a265-aebcfbf6bf75,Sampson Yarham,0.8.9,"Nelco Laboratories, Inc."
8ba73449-dd11-477c-92d2-85a2d5b3d3e1,Fairlie Bossons,0.84,"Lupin Pharmaceuticals, Inc."
c981e248-1b5c-4302-9bb9-0ac8fd9ebe75,Calhoun Yusupov,0.2.6,Colgate-Palmolive
01d95c4d-c988-4b9d-aaee-7398b247a162,Terrill Banaszewski,0.5.4,Akorn
532da347-4222-4478-b1e6-3e4136b4946f,Troy Boow,0.5.4,"Physicians Total Care, Inc."
6f1ffed3-061e-4f9f-b402-ec3559f4fad4,Olympia Hatherleigh,2.35,"Central-McGowan, Inc."
ec61326f-88ab-45d6-a2ef-67a7fbc73c3a,Maurita Samwyse,1.2.9,Rebel Distributors Corp.
db3a419d-e1b3-4c96-b119-6c44e2a6a8f9,Catharina Ridgewell,8.95,Fred's Inc.
67fa5c04-e5d6-4560-8dea-bc95b4b496b2,Arline Tarbox,2.92,"CodaDose, Inc."
cf825946-2d79-4c19-ab00-994c5be762fb,Cesaro Dobrowski,0.79,Aurolife Pharma LLC
cbd384ef-daf7-45c1-9834-69bf4c791d80,Star Sineath,9.93,"Physicians Total Care, Inc."
0efed5d5-c972-4cc4-934a-1f535b0547cb,Marena Yashunin,6.43,"Lannett Company, Inc."
172abaaa-a6d9-4d32-bfd6-c5b63353119d,Gregg Tulleth,8.4.4,Qualitest Pharmaceuticals
53c162b4-5d74-4b76-a60b-0d3aeac02bf5,Odella Gaitung,7.13,Mylan Pharmaceuticals Inc.
eaa083df-5574-4372-80fd-e6648b29459f,Corilla Videan,1.82,Wockhardt Limited
30945c98-ac72-4a4e-9851-c41d496adf51,Karole Pippin,2.9,CVS
3d3d2a06-e7e2-4fcf-913a-93f54d3a1d71,Atlanta Spray,0.93,"Safecor Health, LLC"
8c761541-b378-45d2-a433-ce8d56a3c783,Corny Lawler,0.3.1,Healing Natural Oils
b0ee80bb-ce46-4d6b-96ef-2493baa8b6c7,Joshia Hardie,3.27,"Ecomine Co., Ltd."
1a28d65e-e39d-40c8-aab1-f3997586bb89,Catina Flips,0.16,Summers Laboratories Inc
482049a2-988f-47bc-acd7-faa01c371d21,Edithe Ginnally,3.8,"Antigen Laboratories, Inc."
c4e8b330-ce4d-4278-9d49-f9094fb071ce,Mordecai Sedgemond,0.8.8,"Dixon Investments, Inc."
a8b4847b-95ad-48f9-bb1b-0627c14da043,Lauralee Kochs,0.5.4,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC
bc5d9ee2-7d32-4f35-a251-b4ad4d24ab78,Thorn Louedey,7.1.3,"Acella Pharmaceuticals, LLC"
85691c82-2a76-429a-b4f9-f96a54fecfcc,Jens Bulgen,5.2,Rite Aid
ee44f126-8dd7-4a34-aa43-888c6cc3d118,Mick Pendell,0.71,STAT Rx USA LLC
e93cef1d-bc90-42fa-a46d-c6e2fbe14a0d,Fae Lehrian,0.27,Bryant Ranch Prepack
d26a8697-c187-4c99-8086-fb81f44bb1a5,Angelita Behne,6.7,Cardinal Health
a504d5ad-d058-4ced-9844-ce4d936c82af,Krista Borth,3.6.0,Conopco Inc. d/b/a Unilever
e1f411c6-1818-4633-9b7b-62e6f4edae06,Tybi Font,6.5.1,Rite Aid
00e2cce5-0ba6-4404-8d78-8815bf31e01f,Filberte Prendeguest,3.4,Kroger Company
367a2602-623a-420c-a4c9-39590fe52387,Rosemarie Jessett,0.92,State of Florida DOH Central Pharmacy
560f74b5-2e25-44b4-8f28-56918d364306,Selena Gowans,0.4.1,H&C 21 America Inc
d72373ff-065d-4cb6-9402-635d40303d49,Lotty Quye,3.42,GlaxoSmithKline Consumer Healthcare LP
fb27da16-7278-4689-a250-c5e4fd93b483,Leroi Wetheril,8.59,GlaxoSmithKline LLC
132e4f73-f02d-41b4-8778-4e9ee1b47c1e,Thedric Learmouth,0.30,BluePoint Laboratories
c5cc1af9-4e59-4dde-b7ae-f8e53d8ee4b9,Tisha Cornelisse,0.49,Perrigo New York Inc
9b92b096-61fd-435c-96b8-d07dc42c9981,Milton Capron,7.82,"BioActive Nutritional, Inc."
3a3d6d5a-4190-4199-a1fb-8b5e4ed699dc,Bernie Wiffield,0.3.9,Aidarex Pharmaceuticals LLC
24b33c6d-16f6-4dbe-a1a1-df2dd1eeeac2,Amabelle Belhomme,0.6.2,BUNZL DISTRIBUTION
87a9834b-8415-4cc5-a111-df5925cb381a,Twila Fradgley,0.73,"Golden State Medical Supply, Inc."
5b53a7f4-1bcd-40ca-ad39-ae17319fa5ca,Gunther Gillman,5.67,SHISEIDO AMERICA INC.
245c3e46-7891-4df4-a375-23d6ca885860,Virginia Meekings,8.3.3,Versa Pharmaceutical
3ec5fb79-d37a-4539-8a8c-0fb6c73ed387,Amara Vasilevich,0.3.0,"Melaleuca, Inc."
236cc2d4-3724-4daf-8baa-24938aef574e,Dore Sandy,7.3.9,"Coloplast Manufacturing US, LLC"
0c8bf3d2-d350-4a8b-921a-862a8ada5177,Karilynn Tschierasche,8.1.5,Apotheca Company
4dc68790-a64f-456b-a431-b1346340bc8e,Alyosha Merman,2.57,Premier Value
41fb0d2d-2af6-4015-aaea-4524eb83b3d0,Fidela Rosenthal,4.9,7-Eleven
4129a863-8f0a-4401-9cad-cf91482a9804,Lacee Hairyes,7.9,P and L Development of New York Corporation (ReadyInCase)
e162baf7-e5f7-445a-9985-fa2167a2c6dd,Filbert Lecky,0.29,Lake Erie Medical DBA Quality Care Products LLC
06967f6d-bd65-4e05-ba1e-b19b8e8e1ac2,Robinette Kennet,0.56,"Betco Corporation, Ltd."
2b2b1e26-0d92-4493-9600-cb8da1f2909c,Osbourn Syde,4.2.4,"Nelco Laboratories, Inc."
871d29da-17c9-40b0-8a5a-6c91b2e803b5,Horst Sterzaker,5.3,"OCuSOFT, Inc."
971f5236-c9a0-4c07-a222-4ce32bda808b,Pat Arsey,0.59,"Rugby Laboratories, Inc."
ce48f0b3-2226-4338-9759-8cb7ef741ebd,Carree Persence,0.8.2,"Shandong Haiyan Medical Manufacture Co., Ltd."
1d7d5563-2da4-4520-96fd-3ccd34696abe,Zacherie Greenwell,8.2,Zep Inc.
135271dc-1e9e-4d17-9c4e-5bbd6fba2125,Maurene Tumpane,0.11,Bayer HealthCare LLC - Consumer Care
418d749c-0db9-4e7c-9916-b1eea2b257be,Raye Hindshaw,0.34,"APP Pharmaceuticals, LLC"
dc428271-0184-4d07-a42f-cb2186cbe27c,Noell Vescovo,3.1.7,VOLUME DISTRIBUTORS
ea8711b6-93de-45ad-8bb0-544f7589771e,Pollyanna McKibben,0.63,Forces of Nature
cb0454ae-8295-4e5c-9c51-3465d3df2bde,Johna Beneix,0.3.5,REMEDYREPACK INC.
63deb83e-1774-4d29-b06c-0e2cec0e4cf9,Antone Coupman,0.35,DZA Brands LLC
f1c5fc86-49a4-4369-9800-bb54fc2da0da,Brittni Matitiaho,3.0,REMEDYREPACK INC.
cb2ccdc9-2079-47fd-92d7-f9c0f8f10036,Tootsie Kilalea,0.14,Proficient Rx LP
d328369f-566f-4318-9118-133de7966300,Mahala Alcide,4.7,Uriel Pharmacy Inc
3b37b222-6677-4848-870c-5568a9ba00bf,Stephen Stollman,7.8.4,REMEDYREPACK INC.
40080b19-b903-4084-8b18-5b049c541ab5,Whitaker Martonfi,0.4.9,"Eon Labs, Inc."
6c80d1ce-98ab-4ddb-8a2e-a456aa32317a,Claudian Braban,1.24,Apotheca Company
1fcc16da-a8e3-4ae2-a32f-5c6830ff41e9,Darrel Labusch,0.80,Supervalu Inc
b9a46301-3892-417c-897c-ce3558966772,Paulie Shearman,5.1,Market America
80bc29aa-d954-4b38-a31c-00afb69aaec9,Major Heggs,9.5,Harris Teeter
26cd3ab2-370f-410d-ac38-d5fbdafbf9e0,Melloney Mc Ilwrick,0.3.3,"Rising Pharmaceuticals, Inc."
f494870a-2bbb-49ab-8817-c5172cbecf6e,Andros Chaimson,0.51,ConvaTec Inc.
24d4dac1-d2fe-40dd-a368-1737df8c47a9,Salome Cicchillo,0.44,St Marys Medical Park Pharmacy
88fec4c5-88c0-4c1c-8444-ec839dfa4f73,Karole Ollett,5.0.8,"Boca Pharmacal, LLC"
0169d190-b842-4e5c-9a20-b2c4f0dcb859,Rustie Botham,8.22,Cardinal Health
46d6ea2f-ac57-4e66-9efc-273f089c4bd6,Elysee Thurstance,1.0,Mylan Pharmaceuticals Inc.
01f79bcd-eb86-4df8-8903-9638f75bcbe1,Stavros Harper,0.57,TARGET Corporation
3ea3ddea-bf41-4ab2-8a3a-e43423fb1616,Freeland Jouhan,4.6,STAT Rx USA LLC
fb33148b-d571-4c0e-8940-e6bc7af9217b,Nicola Stennings,2.9.7,"Hi-Tech Pharmacal Co., Inc."
2cc0c277-a235-4e25-aaa0-b2840188b670,Donna Mazonowicz,0.5.0,Merck Sharp & Dohme Corp.
71a0eb98-4ee4-4c0b-9505-90b5ca7f7016,Giustina Luchelli,6.6,REMEDYREPACK INC.
18678daf-c0cf-4a7d-baed-9ff48dd3db20,Chloe Legat,9.3.3,"CoValence, Inc."
51fd945a-738c-4896-a322-c9a5fcf14b2b,Tedmund Glennon,4.9.8,"SJ PHARMACEUTICALS, LLC"
05cc7b89-2ad7-40b7-890b-293350b1c972,Elayne Cancutt,0.4.4,WellSpring Pharmaceutical Corporation
a0714b20-1545-4bf3-81b7-77dd55e230d4,Gilberte Habbershon,6.0.1,Lake Erie Medical DBA Quality Care Products LLC
423cb2c6-d624-4b88-9b98-5bc2f4ed872f,Emlen Cowherd,5.9.1,Bayer HealthCare LLC - Consumer Care
2e956292-39dc-403b-be30-8de74b9d0e84,Hercule Bugge,0.67,Medi-Physics Inc.
75556483-22e7-4976-9c3c-1cd89a9e652a,Alick Mateiko,0.6.3,"Northwind Pharmaceuticals, LLC"
d015f853-b4ca-430b-b0d4-b6e3251f0ff6,Janessa Cassella,0.36,"Preferred Pharmaceuticals, Inc."
d30b16fd-52dd-41d9-8d47-e89ef9238a94,Boycie Abys,0.6.1,A-S Medication Solutions LLC
72327f05-b2bd-4c67-882b-ba71483f98c4,Leona Swaton,5.7,L Perrigo Company
8b77d897-a4fb-4f41-b01e-0c987ebb2455,Keri Lyness,0.2.4,Zenith Medicosm SL
604e30cb-4a90-4b5e-a6d5-b4220abb8ef4,Cybill Halfhead,4.9.8,GlaxoSmithKline Consumer Healthcare LP
2f476a68-7adb-4736-8e58-5fee3b31079f,Andrus Pettyfer,0.45,Premier Value
e8900eeb-86fb-441e-b72d-a661a490c91c,Tory Roycraft,0.64,Dynarex Corporation
40a026c3-e26e-40c1-995e-7bd642f44cb6,Lacy Meates,9.6.2,"PD-Rx Pharmaceuticals, Inc."
14ac3065-191b-479a-9db2-f96a59896602,Dyana Beggini,8.6,Neutrogena Corporation
bf22d27e-beac-4489-9e30-f19f07edba1d,Lorine Treske,0.54,Bausch & Lomb Incorporated
42410802-bdf6-4714-90ed-1d5d5d835932,Thornie Fazakerley,4.5,Topco Associates LLC
586f7bfc-174d-4067-a744-4a54b47a3ee7,Nathalie Costell,3.2.9,Rubbermaid Commercial Products LLC
240087b6-5666-4d59-9771-9c68894012bb,Hesther Trippack,1.95,"PD-Rx Pharmaceuticals, Inc."
567337e9-d48e-47f6-9eb9-95e88e2bbe77,Antonius Kempster,2.21,"Med-Health Pharma, LLC"
0c53f7ae-48d2-4871-8e34-12a0a74250f3,Tina Fanthom,5.47,Apotheca Company
03c3ac10-c62a-49e8-b660-e559a9606b9e,Sheelah Rouf,5.7.1,GlaxoSmithKline Consumer Healthcare LP
a3d852a4-4bd8-4581-9719-8e6d4db69b60,Wandie Stillgoe,0.8.5,Ranbaxy Pharmaceuticals Inc.
8cb7ab28-f6b8-4ca5-9c15-41cad19eebee,Caro Assel,6.3,Ross Healthcare Inc.
34a549e3-68cd-47f3-9052-aa1c36db312e,Adrien Edrich,8.10,"Altura Pharmaceuticals, Inc."
38087bda-d477-4571-b0c3-dea7239a023d,Pammy Blanckley,4.5,AbbVie Inc.
46c029d2-3545-42e0-8f46-2b0b5ce0175c,Timothea Halsey,0.5.0,"PD-Rx Pharmaceuticals, Inc."
db6d164e-8b69-4a3a-aab2-61d04573babd,Lavena Feedham,0.3.6,Valeant Pharmaceuticals North America LLC
5eb74567-a65c-4b80-abcd-ddbeb489d5c7,Vail Hovie,2.1,"Covis Pharmaceuticals, Inc."
fd9cd1a8-dd45-4b78-baa2-71770d2ff66a,Colman Gathercole,0.5.7,Kosan Kozmetik Sanayi ve Ticaret A.S.
3cf95d83-66f9-4342-9300-cfc265d7b666,Laryssa Ather,0.7.9,Empack Spraytech Inc
62ea3330-f5d7-4aa1-aebf-32db99d4dd90,Mose Beers,3.9,Dukal Corporation
43574070-7ad8-4aee-8a66-e216472c71c0,Brendon Brithman,0.42,"Neopharm Co., Ltd."
71b84f12-2e63-4cf5-9fb5-af07b163ea1e,Ruthi Kingcott,2.1,"Nature's Way Products, Inc."
a6291c56-3d78-4e41-8d07-b53324f9fdf4,Jenni Gibbe,3.0,"Mikart, Inc."
1ff8055b-9395-4023-97f2-3fa469877c5d,Dorian Sisnett,0.73,Sandoz Inc
53f3b6c2-4c19-4ca7-83be-71b0ec8fe908,Griselda Bode,2.9.7,"PD-Rx Pharmaceuticals, Inc."
525b5ab7-4b21-4a31-b7cb-dc810acbd4a4,Fabien Thomann,3.1,"Physicians Total Care, Inc."
b17c92cf-083f-497e-b88d-dfce35ec44b3,Amalee Woosnam,4.7.3,Parfums Christian Dior
469bd8cb-65d9-463c-917a-8c7d24d7a82f,Mickie Hubner,4.10,"Medline Industries, Inc."
61155dfa-01ce-46ef-8957-75dbc6c6cb3b,Debera MacGeffen,8.95,Procter & Gamble Manufacturing Company
2a2042a7-3390-4adb-af1d-8be32ef30f0a,Mireille Koschke,4.12,"Nelco Laboratories, Inc."
